"","gwf_cowcode","year","gwf_country","gwf_casename","gwf_startdate","gwf_enddate","gwf_spell","gwf_duration","gwf_fail","gwf_fail_subsregime","gwf_fail_type","gwf_fail_violent","gwf_regimetype","gwf_party","gwf_personal","gwf_military","gwf_monarch","extended_country_name","GWn","cown","in_GW_system"
"177",70,1985,"Mexico","Mexico 15-00",1915-08-02,2000-07-02,85,70,0,0,0,0,"party-based",1,0,0,0,"Mexico",70,70,TRUE
"178",70,1986,"Mexico","Mexico 15-00",1915-08-02,2000-07-02,85,71,0,0,0,0,"party-based",1,0,0,0,"Mexico",70,70,TRUE
"179",70,1987,"Mexico","Mexico 15-00",1915-08-02,2000-07-02,85,72,0,0,0,0,"party-based",1,0,0,0,"Mexico",70,70,TRUE
"180",70,1988,"Mexico","Mexico 15-00",1915-08-02,2000-07-02,85,73,0,0,0,0,"party-based",1,0,0,0,"Mexico",70,70,TRUE
"181",70,1989,"Mexico","Mexico 15-00",1915-08-02,2000-07-02,85,74,0,0,0,0,"party-based",1,0,0,0,"Mexico",70,70,TRUE
"182",70,1990,"Mexico","Mexico 15-00",1915-08-02,2000-07-02,85,75,0,0,0,0,"party-based",1,0,0,0,"Mexico",70,70,TRUE
"183",70,1991,"Mexico","Mexico 15-00",1915-08-02,2000-07-02,85,76,0,0,0,0,"party-based",1,0,0,0,"Mexico",70,70,TRUE
"184",70,1992,"Mexico","Mexico 15-00",1915-08-02,2000-07-02,85,77,0,0,0,0,"party-based",1,0,0,0,"Mexico",70,70,TRUE
"185",70,1993,"Mexico","Mexico 15-00",1915-08-02,2000-07-02,85,78,0,0,0,0,"party-based",1,0,0,0,"Mexico",70,70,TRUE
"186",70,1994,"Mexico","Mexico 15-00",1915-08-02,2000-07-02,85,79,0,0,0,0,"party-based",1,0,0,0,"Mexico",70,70,TRUE
"187",70,1995,"Mexico","Mexico 15-00",1915-08-02,2000-07-02,85,80,0,0,0,0,"party-based",1,0,0,0,"Mexico",70,70,TRUE
"188",70,1996,"Mexico","Mexico 15-00",1915-08-02,2000-07-02,85,81,0,0,0,0,"party-based",1,0,0,0,"Mexico",70,70,TRUE
"189",70,1997,"Mexico","Mexico 15-00",1915-08-02,2000-07-02,85,82,0,0,0,0,"party-based",1,0,0,0,"Mexico",70,70,TRUE
"190",70,1998,"Mexico","Mexico 15-00",1915-08-02,2000-07-02,85,83,0,0,0,0,"party-based",1,0,0,0,"Mexico",70,70,TRUE
"191",70,1999,"Mexico","Mexico 15-00",1915-08-02,2000-07-02,85,84,0,0,0,0,"party-based",1,0,0,0,"Mexico",70,70,TRUE
"192",70,2000,"Mexico","Mexico 15-00",1915-08-02,2000-07-02,85,85,1,1,2,1,"party-based",1,0,0,0,"Mexico",70,70,TRUE
"193",90,1955,"Guatemala","Guatemala 54-58",1954-06-27,1958-02-02,4,1,0,0,0,0,"personal",0,1,0,0,"Guatemala",90,90,TRUE
"194",90,1956,"Guatemala","Guatemala 54-58",1954-06-27,1958-02-02,4,2,0,0,0,0,"personal",0,1,0,0,"Guatemala",90,90,TRUE
"195",90,1957,"Guatemala","Guatemala 54-58",1954-06-27,1958-02-02,4,3,0,0,0,0,"personal",0,1,0,0,"Guatemala",90,90,TRUE
"196",90,1958,"Guatemala","Guatemala 54-58",1954-06-27,1958-02-02,4,4,1,2,2,1,"personal",0,1,0,0,"Guatemala",90,90,TRUE
"197",90,1959,"Guatemala","Guatemala 58-63",1958-02-02,1963-03-30,5,1,0,0,0,0,"personal",0,1,0,0,"Guatemala",90,90,TRUE
"198",90,1960,"Guatemala","Guatemala 58-63",1958-02-02,1963-03-30,5,2,0,0,0,0,"personal",0,1,0,0,"Guatemala",90,90,TRUE
"199",90,1961,"Guatemala","Guatemala 58-63",1958-02-02,1963-03-30,5,3,0,0,0,0,"personal",0,1,0,0,"Guatemala",90,90,TRUE
"200",90,1962,"Guatemala","Guatemala 58-63",1958-02-02,1963-03-30,5,4,0,0,0,0,"personal",0,1,0,0,"Guatemala",90,90,TRUE
"201",90,1963,"Guatemala","Guatemala 58-63",1958-02-02,1963-03-30,5,5,1,2,5,1,"personal",0,1,0,0,"Guatemala",90,90,TRUE
"202",90,1964,"Guatemala","Guatemala 63-66",1963-03-30,1966-05-10,3,1,0,0,0,0,"military",0,0,1,0,"Guatemala",90,90,TRUE
"203",90,1965,"Guatemala","Guatemala 63-66",1963-03-30,1966-05-10,3,2,0,0,0,0,"military",0,0,1,0,"Guatemala",90,90,TRUE
"204",90,1966,"Guatemala","Guatemala 63-66",1963-03-30,1966-05-10,3,3,1,2,2,1,"military",0,0,1,0,"Guatemala",90,90,TRUE
"205",90,1967,"Guatemala","Guatemala 66-70",1966-05-10,1970-03-01,4,1,0,0,0,0,"indirect military",0,0,1,0,"Guatemala",90,90,TRUE
"206",90,1968,"Guatemala","Guatemala 66-70",1966-05-10,1970-03-01,4,2,0,0,0,0,"indirect military",0,0,1,0,"Guatemala",90,90,TRUE
"207",90,1969,"Guatemala","Guatemala 66-70",1966-05-10,1970-03-01,4,3,0,0,0,0,"indirect military",0,0,1,0,"Guatemala",90,90,TRUE
"208",90,1970,"Guatemala","Guatemala 66-70",1966-05-10,1970-03-01,4,4,1,2,8,1,"indirect military",0,0,1,0,"Guatemala",90,90,TRUE
"209",90,1971,"Guatemala","Guatemala 70-85",1970-03-01,1985-12-08,15,1,0,0,0,0,"military",0,0,1,0,"Guatemala",90,90,TRUE
"210",90,1972,"Guatemala","Guatemala 70-85",1970-03-01,1985-12-08,15,2,0,0,0,0,"military",0,0,1,0,"Guatemala",90,90,TRUE
"211",90,1973,"Guatemala","Guatemala 70-85",1970-03-01,1985-12-08,15,3,0,0,0,0,"military",0,0,1,0,"Guatemala",90,90,TRUE
"212",90,1974,"Guatemala","Guatemala 70-85",1970-03-01,1985-12-08,15,4,0,0,0,0,"military",0,0,1,0,"Guatemala",90,90,TRUE
"213",90,1975,"Guatemala","Guatemala 70-85",1970-03-01,1985-12-08,15,5,0,0,0,0,"military",0,0,1,0,"Guatemala",90,90,TRUE
"214",90,1976,"Guatemala","Guatemala 70-85",1970-03-01,1985-12-08,15,6,0,0,0,0,"military",0,0,1,0,"Guatemala",90,90,TRUE
"215",90,1977,"Guatemala","Guatemala 70-85",1970-03-01,1985-12-08,15,7,0,0,0,0,"military",0,0,1,0,"Guatemala",90,90,TRUE
"216",90,1978,"Guatemala","Guatemala 70-85",1970-03-01,1985-12-08,15,8,0,0,0,0,"military",0,0,1,0,"Guatemala",90,90,TRUE
"217",90,1979,"Guatemala","Guatemala 70-85",1970-03-01,1985-12-08,15,9,0,0,0,0,"military",0,0,1,0,"Guatemala",90,90,TRUE
"218",90,1980,"Guatemala","Guatemala 70-85",1970-03-01,1985-12-08,15,10,0,0,0,0,"military",0,0,1,0,"Guatemala",90,90,TRUE
"219",90,1981,"Guatemala","Guatemala 70-85",1970-03-01,1985-12-08,15,11,0,0,0,0,"military",0,0,1,0,"Guatemala",90,90,TRUE
"220",90,1982,"Guatemala","Guatemala 70-85",1970-03-01,1985-12-08,15,12,0,0,0,0,"military",0,0,1,0,"Guatemala",90,90,TRUE
"221",90,1983,"Guatemala","Guatemala 70-85",1970-03-01,1985-12-08,15,13,0,0,0,0,"military",0,0,1,0,"Guatemala",90,90,TRUE
"222",90,1984,"Guatemala","Guatemala 70-85",1970-03-01,1985-12-08,15,14,0,0,0,0,"military",0,0,1,0,"Guatemala",90,90,TRUE
"223",90,1985,"Guatemala","Guatemala 70-85",1970-03-01,1985-12-08,15,15,1,2,3,1,"military",0,0,1,0,"Guatemala",90,90,TRUE
"224",90,1986,"Guatemala","Guatemala 85-95",1985-12-08,1995-11-12,10,1,0,0,0,0,"indirect military",0,0,1,0,"Guatemala",90,90,TRUE
"225",90,1987,"Guatemala","Guatemala 85-95",1985-12-08,1995-11-12,10,2,0,0,0,0,"indirect military",0,0,1,0,"Guatemala",90,90,TRUE
"226",90,1988,"Guatemala","Guatemala 85-95",1985-12-08,1995-11-12,10,3,0,0,0,0,"indirect military",0,0,1,0,"Guatemala",90,90,TRUE
"227",90,1989,"Guatemala","Guatemala 85-95",1985-12-08,1995-11-12,10,4,0,0,0,0,"indirect military",0,0,1,0,"Guatemala",90,90,TRUE
"228",90,1990,"Guatemala","Guatemala 85-95",1985-12-08,1995-11-12,10,5,0,0,0,0,"indirect military",0,0,1,0,"Guatemala",90,90,TRUE
"229",90,1991,"Guatemala","Guatemala 85-95",1985-12-08,1995-11-12,10,6,0,0,0,0,"indirect military",0,0,1,0,"Guatemala",90,90,TRUE
"230",90,1992,"Guatemala","Guatemala 85-95",1985-12-08,1995-11-12,10,7,0,0,0,0,"indirect military",0,0,1,0,"Guatemala",90,90,TRUE
"231",90,1993,"Guatemala","Guatemala 85-95",1985-12-08,1995-11-12,10,8,0,0,0,0,"indirect military",0,0,1,0,"Guatemala",90,90,TRUE
"232",90,1994,"Guatemala","Guatemala 85-95",1985-12-08,1995-11-12,10,9,0,0,0,0,"indirect military",0,0,1,0,"Guatemala",90,90,TRUE
"233",90,1995,"Guatemala","Guatemala 85-95",1985-12-08,1995-11-12,10,10,1,1,8,1,"indirect military",0,0,1,0,"Guatemala",90,90,TRUE
"234",91,1946,"Honduras","Honduras 33-56",1933-11-26,1956-10-21,23,13,0,0,0,0,"party-personal",1,0,0,0,"Honduras",91,91,TRUE
"235",91,1947,"Honduras","Honduras 33-56",1933-11-26,1956-10-21,23,14,0,0,0,0,"party-personal",1,0,0,0,"Honduras",91,91,TRUE
"236",91,1948,"Honduras","Honduras 33-56",1933-11-26,1956-10-21,23,15,0,0,0,0,"party-personal",1,0,0,0,"Honduras",91,91,TRUE
"237",91,1949,"Honduras","Honduras 33-56",1933-11-26,1956-10-21,23,16,0,0,0,0,"party-personal",1,0,0,0,"Honduras",91,91,TRUE
"238",91,1950,"Honduras","Honduras 33-56",1933-11-26,1956-10-21,23,17,0,0,0,0,"party-personal",1,0,0,0,"Honduras",91,91,TRUE
"239",91,1951,"Honduras","Honduras 33-56",1933-11-26,1956-10-21,23,18,0,0,0,0,"party-personal",1,0,0,0,"Honduras",91,91,TRUE
"240",91,1952,"Honduras","Honduras 33-56",1933-11-26,1956-10-21,23,19,0,0,0,0,"party-personal",1,0,0,0,"Honduras",91,91,TRUE
"241",91,1953,"Honduras","Honduras 33-56",1933-11-26,1956-10-21,23,20,0,0,0,0,"party-personal",1,0,0,0,"Honduras",91,91,TRUE
"242",91,1954,"Honduras","Honduras 33-56",1933-11-26,1956-10-21,23,21,0,0,0,0,"party-personal",1,0,0,0,"Honduras",91,91,TRUE
"243",91,1955,"Honduras","Honduras 33-56",1933-11-26,1956-10-21,23,22,0,0,0,0,"party-personal",1,0,0,0,"Honduras",91,91,TRUE
"244",91,1956,"Honduras","Honduras 33-56",1933-11-26,1956-10-21,23,23,1,1,5,1,"party-personal",1,0,0,0,"Honduras",91,91,TRUE
"245",91,1964,"Honduras","Honduras 63-71",1963-10-03,1971-03-28,8,1,0,0,0,0,"party-military",1,0,0,0,"Honduras",91,91,TRUE
"246",91,1965,"Honduras","Honduras 63-71",1963-10-03,1971-03-28,8,2,0,0,0,0,"party-military",1,0,0,0,"Honduras",91,91,TRUE
"247",91,1966,"Honduras","Honduras 63-71",1963-10-03,1971-03-28,8,3,0,0,0,0,"party-military",1,0,0,0,"Honduras",91,91,TRUE
"248",91,1967,"Honduras","Honduras 63-71",1963-10-03,1971-03-28,8,4,0,0,0,0,"party-military",1,0,0,0,"Honduras",91,91,TRUE
"249",91,1968,"Honduras","Honduras 63-71",1963-10-03,1971-03-28,8,5,0,0,0,0,"party-military",1,0,0,0,"Honduras",91,91,TRUE
"250",91,1969,"Honduras","Honduras 63-71",1963-10-03,1971-03-28,8,6,0,0,0,0,"party-military",1,0,0,0,"Honduras",91,91,TRUE
"251",91,1970,"Honduras","Honduras 63-71",1963-10-03,1971-03-28,8,7,0,0,0,0,"party-military",1,0,0,0,"Honduras",91,91,TRUE
"252",91,1971,"Honduras","Honduras 63-71",1963-10-03,1971-03-28,8,8,1,2,3,1,"party-military",1,0,0,0,"Honduras",91,91,TRUE
"253",91,1973,"Honduras","Honduras 72-81",1972-12-04,1981-11-29,9,1,0,0,0,0,"military",0,0,1,0,"Honduras",91,91,TRUE
"254",91,1974,"Honduras","Honduras 72-81",1972-12-04,1981-11-29,9,2,0,0,0,0,"military",0,0,1,0,"Honduras",91,91,TRUE
"255",91,1975,"Honduras","Honduras 72-81",1972-12-04,1981-11-29,9,3,0,0,0,0,"military",0,0,1,0,"Honduras",91,91,TRUE
"256",91,1976,"Honduras","Honduras 72-81",1972-12-04,1981-11-29,9,4,0,0,0,0,"military",0,0,1,0,"Honduras",91,91,TRUE
"257",91,1977,"Honduras","Honduras 72-81",1972-12-04,1981-11-29,9,5,0,0,0,0,"military",0,0,1,0,"Honduras",91,91,TRUE
"258",91,1978,"Honduras","Honduras 72-81",1972-12-04,1981-11-29,9,6,0,0,0,0,"military",0,0,1,0,"Honduras",91,91,TRUE
"259",91,1979,"Honduras","Honduras 72-81",1972-12-04,1981-11-29,9,7,0,0,0,0,"military",0,0,1,0,"Honduras",91,91,TRUE
"260",91,1980,"Honduras","Honduras 72-81",1972-12-04,1981-11-29,9,8,0,0,0,0,"military",0,0,1,0,"Honduras",91,91,TRUE
"261",91,1981,"Honduras","Honduras 72-81",1972-12-04,1981-11-29,9,9,1,1,3,1,"military",0,0,1,0,"Honduras",91,91,TRUE
"262",92,1946,"El Salvador","El Salvador 31-48",1931-12-02,1948-12-14,17,15,0,0,0,0,"military",0,0,1,0,"El Salvador",92,92,TRUE
"263",92,1947,"El Salvador","El Salvador 31-48",1931-12-02,1948-12-14,17,16,0,0,0,0,"military",0,0,1,0,"El Salvador",92,92,TRUE
"264",92,1948,"El Salvador","El Salvador 31-48",1931-12-02,1948-12-14,17,17,1,2,5,1,"military",0,0,1,0,"El Salvador",92,92,TRUE
"265",92,1949,"El Salvador","El Salvador 48-82",1948-12-14,1982-03-28,34,1,0,0,0,0,"party-military",1,0,0,0,"El Salvador",92,92,TRUE
"266",92,1950,"El Salvador","El Salvador 48-82",1948-12-14,1982-03-28,34,2,0,0,0,0,"party-military",1,0,0,0,"El Salvador",92,92,TRUE
"267",92,1951,"El Salvador","El Salvador 48-82",1948-12-14,1982-03-28,34,3,0,0,0,0,"party-military",1,0,0,0,"El Salvador",92,92,TRUE
"268",92,1952,"El Salvador","El Salvador 48-82",1948-12-14,1982-03-28,34,4,0,0,0,0,"party-military",1,0,0,0,"El Salvador",92,92,TRUE
"269",92,1953,"El Salvador","El Salvador 48-82",1948-12-14,1982-03-28,34,5,0,0,0,0,"party-military",1,0,0,0,"El Salvador",92,92,TRUE
"270",92,1954,"El Salvador","El Salvador 48-82",1948-12-14,1982-03-28,34,6,0,0,0,0,"party-military",1,0,0,0,"El Salvador",92,92,TRUE
"271",92,1955,"El Salvador","El Salvador 48-82",1948-12-14,1982-03-28,34,7,0,0,0,0,"party-military",1,0,0,0,"El Salvador",92,92,TRUE
"272",92,1956,"El Salvador","El Salvador 48-82",1948-12-14,1982-03-28,34,8,0,0,0,0,"party-military",1,0,0,0,"El Salvador",92,92,TRUE
"273",92,1957,"El Salvador","El Salvador 48-82",1948-12-14,1982-03-28,34,9,0,0,0,0,"party-military",1,0,0,0,"El Salvador",92,92,TRUE
"274",92,1958,"El Salvador","El Salvador 48-82",1948-12-14,1982-03-28,34,10,0,0,0,0,"party-military",1,0,0,0,"El Salvador",92,92,TRUE
"275",92,1959,"El Salvador","El Salvador 48-82",1948-12-14,1982-03-28,34,11,0,0,0,0,"party-military",1,0,0,0,"El Salvador",92,92,TRUE
"276",92,1960,"El Salvador","El Salvador 48-82",1948-12-14,1982-03-28,34,12,0,0,0,0,"party-military",1,0,0,0,"El Salvador",92,92,TRUE
"277",92,1961,"El Salvador","El Salvador 48-82",1948-12-14,1982-03-28,34,13,0,0,0,0,"party-military",1,0,0,0,"El Salvador",92,92,TRUE
"278",92,1962,"El Salvador","El Salvador 48-82",1948-12-14,1982-03-28,34,14,0,0,0,0,"party-military",1,0,0,0,"El Salvador",92,92,TRUE
"279",92,1963,"El Salvador","El Salvador 48-82",1948-12-14,1982-03-28,34,15,0,0,0,0,"party-military",1,0,0,0,"El Salvador",92,92,TRUE
"280",92,1964,"El Salvador","El Salvador 48-82",1948-12-14,1982-03-28,34,16,0,0,0,0,"party-military",1,0,0,0,"El Salvador",92,92,TRUE
"281",92,1965,"El Salvador","El Salvador 48-82",1948-12-14,1982-03-28,34,17,0,0,0,0,"party-military",1,0,0,0,"El Salvador",92,92,TRUE
"282",92,1966,"El Salvador","El Salvador 48-82",1948-12-14,1982-03-28,34,18,0,0,0,0,"party-military",1,0,0,0,"El Salvador",92,92,TRUE
"283",92,1967,"El Salvador","El Salvador 48-82",1948-12-14,1982-03-28,34,19,0,0,0,0,"party-military",1,0,0,0,"El Salvador",92,92,TRUE
"284",92,1968,"El Salvador","El Salvador 48-82",1948-12-14,1982-03-28,34,20,0,0,0,0,"party-military",1,0,0,0,"El Salvador",92,92,TRUE
"285",92,1969,"El Salvador","El Salvador 48-82",1948-12-14,1982-03-28,34,21,0,0,0,0,"party-military",1,0,0,0,"El Salvador",92,92,TRUE
"286",92,1970,"El Salvador","El Salvador 48-82",1948-12-14,1982-03-28,34,22,0,0,0,0,"party-military",1,0,0,0,"El Salvador",92,92,TRUE
"287",92,1971,"El Salvador","El Salvador 48-82",1948-12-14,1982-03-28,34,23,0,0,0,0,"party-military",1,0,0,0,"El Salvador",92,92,TRUE
"288",92,1972,"El Salvador","El Salvador 48-82",1948-12-14,1982-03-28,34,24,0,0,0,0,"party-military",1,0,0,0,"El Salvador",92,92,TRUE
"289",92,1973,"El Salvador","El Salvador 48-82",1948-12-14,1982-03-28,34,25,0,0,0,0,"party-military",1,0,0,0,"El Salvador",92,92,TRUE
"290",92,1974,"El Salvador","El Salvador 48-82",1948-12-14,1982-03-28,34,26,0,0,0,0,"party-military",1,0,0,0,"El Salvador",92,92,TRUE
"291",92,1975,"El Salvador","El Salvador 48-82",1948-12-14,1982-03-28,34,27,0,0,0,0,"party-military",1,0,0,0,"El Salvador",92,92,TRUE
"292",92,1976,"El Salvador","El Salvador 48-82",1948-12-14,1982-03-28,34,28,0,0,0,0,"party-military",1,0,0,0,"El Salvador",92,92,TRUE
"293",92,1977,"El Salvador","El Salvador 48-82",1948-12-14,1982-03-28,34,29,0,0,0,0,"party-military",1,0,0,0,"El Salvador",92,92,TRUE
"294",92,1978,"El Salvador","El Salvador 48-82",1948-12-14,1982-03-28,34,30,0,0,0,0,"party-military",1,0,0,0,"El Salvador",92,92,TRUE
"295",92,1979,"El Salvador","El Salvador 48-82",1948-12-14,1982-03-28,34,31,0,0,0,0,"party-military",1,0,0,0,"El Salvador",92,92,TRUE
"296",92,1980,"El Salvador","El Salvador 48-82",1948-12-14,1982-03-28,34,32,0,0,0,0,"party-military",1,0,0,0,"El Salvador",92,92,TRUE
"297",92,1981,"El Salvador","El Salvador 48-82",1948-12-14,1982-03-28,34,33,0,0,0,0,"party-military",1,0,0,0,"El Salvador",92,92,TRUE
"298",92,1982,"El Salvador","El Salvador 48-82",1948-12-14,1982-03-28,34,34,1,2,7,4,"party-military",1,0,0,0,"El Salvador",92,92,TRUE
"299",92,1983,"El Salvador","El Salvador 82-94",1982-03-28,1994-03-20,12,1,0,0,0,0,"indirect military",0,0,1,0,"El Salvador",92,92,TRUE
"300",92,1984,"El Salvador","El Salvador 82-94",1982-03-28,1994-03-20,12,2,0,0,0,0,"indirect military",0,0,1,0,"El Salvador",92,92,TRUE
"301",92,1985,"El Salvador","El Salvador 82-94",1982-03-28,1994-03-20,12,3,0,0,0,0,"indirect military",0,0,1,0,"El Salvador",92,92,TRUE
"302",92,1986,"El Salvador","El Salvador 82-94",1982-03-28,1994-03-20,12,4,0,0,0,0,"indirect military",0,0,1,0,"El Salvador",92,92,TRUE
"303",92,1987,"El Salvador","El Salvador 82-94",1982-03-28,1994-03-20,12,5,0,0,0,0,"indirect military",0,0,1,0,"El Salvador",92,92,TRUE
"304",92,1988,"El Salvador","El Salvador 82-94",1982-03-28,1994-03-20,12,6,0,0,0,0,"indirect military",0,0,1,0,"El Salvador",92,92,TRUE
"305",92,1989,"El Salvador","El Salvador 82-94",1982-03-28,1994-03-20,12,7,0,0,0,0,"indirect military",0,0,1,0,"El Salvador",92,92,TRUE
"306",92,1990,"El Salvador","El Salvador 82-94",1982-03-28,1994-03-20,12,8,0,0,0,0,"indirect military",0,0,1,0,"El Salvador",92,92,TRUE
"307",92,1991,"El Salvador","El Salvador 82-94",1982-03-28,1994-03-20,12,9,0,0,0,0,"indirect military",0,0,1,0,"El Salvador",92,92,TRUE
"308",92,1992,"El Salvador","El Salvador 82-94",1982-03-28,1994-03-20,12,10,0,0,0,0,"indirect military",0,0,1,0,"El Salvador",92,92,TRUE
"309",92,1993,"El Salvador","El Salvador 82-94",1982-03-28,1994-03-20,12,11,0,0,0,0,"indirect military",0,0,1,0,"El Salvador",92,92,TRUE
"310",92,1994,"El Salvador","El Salvador 82-94",1982-03-28,1994-03-20,12,12,1,1,1,1,"indirect military",0,0,1,0,"El Salvador",92,92,TRUE
"311",93,1946,"Nicaragua","Nicaragua 36-79",1936-06-02,1979-07-17,43,10,0,0,0,0,"personal",0,1,0,0,"Nicaragua",93,93,TRUE
"312",93,1947,"Nicaragua","Nicaragua 36-79",1936-06-02,1979-07-17,43,11,0,0,0,0,"personal",0,1,0,0,"Nicaragua",93,93,TRUE
"313",93,1948,"Nicaragua","Nicaragua 36-79",1936-06-02,1979-07-17,43,12,0,0,0,0,"personal",0,1,0,0,"Nicaragua",93,93,TRUE
"314",93,1949,"Nicaragua","Nicaragua 36-79",1936-06-02,1979-07-17,43,13,0,0,0,0,"personal",0,1,0,0,"Nicaragua",93,93,TRUE
"315",93,1950,"Nicaragua","Nicaragua 36-79",1936-06-02,1979-07-17,43,14,0,0,0,0,"personal",0,1,0,0,"Nicaragua",93,93,TRUE
"316",93,1951,"Nicaragua","Nicaragua 36-79",1936-06-02,1979-07-17,43,15,0,0,0,0,"personal",0,1,0,0,"Nicaragua",93,93,TRUE
"317",93,1952,"Nicaragua","Nicaragua 36-79",1936-06-02,1979-07-17,43,16,0,0,0,0,"personal",0,1,0,0,"Nicaragua",93,93,TRUE
"318",93,1953,"Nicaragua","Nicaragua 36-79",1936-06-02,1979-07-17,43,17,0,0,0,0,"personal",0,1,0,0,"Nicaragua",93,93,TRUE
"319",93,1954,"Nicaragua","Nicaragua 36-79",1936-06-02,1979-07-17,43,18,0,0,0,0,"personal",0,1,0,0,"Nicaragua",93,93,TRUE
"320",93,1955,"Nicaragua","Nicaragua 36-79",1936-06-02,1979-07-17,43,19,0,0,0,0,"personal",0,1,0,0,"Nicaragua",93,93,TRUE
"321",93,1956,"Nicaragua","Nicaragua 36-79",1936-06-02,1979-07-17,43,20,0,0,0,0,"personal",0,1,0,0,"Nicaragua",93,93,TRUE
"322",93,1957,"Nicaragua","Nicaragua 36-79",1936-06-02,1979-07-17,43,21,0,0,0,0,"personal",0,1,0,0,"Nicaragua",93,93,TRUE
"323",93,1958,"Nicaragua","Nicaragua 36-79",1936-06-02,1979-07-17,43,22,0,0,0,0,"personal",0,1,0,0,"Nicaragua",93,93,TRUE
"324",93,1959,"Nicaragua","Nicaragua 36-79",1936-06-02,1979-07-17,43,23,0,0,0,0,"personal",0,1,0,0,"Nicaragua",93,93,TRUE
"325",93,1960,"Nicaragua","Nicaragua 36-79",1936-06-02,1979-07-17,43,24,0,0,0,0,"personal",0,1,0,0,"Nicaragua",93,93,TRUE
"326",93,1961,"Nicaragua","Nicaragua 36-79",1936-06-02,1979-07-17,43,25,0,0,0,0,"personal",0,1,0,0,"Nicaragua",93,93,TRUE
"327",93,1962,"Nicaragua","Nicaragua 36-79",1936-06-02,1979-07-17,43,26,0,0,0,0,"personal",0,1,0,0,"Nicaragua",93,93,TRUE
"328",93,1963,"Nicaragua","Nicaragua 36-79",1936-06-02,1979-07-17,43,27,0,0,0,0,"personal",0,1,0,0,"Nicaragua",93,93,TRUE
"329",93,1964,"Nicaragua","Nicaragua 36-79",1936-06-02,1979-07-17,43,28,0,0,0,0,"personal",0,1,0,0,"Nicaragua",93,93,TRUE
"330",93,1965,"Nicaragua","Nicaragua 36-79",1936-06-02,1979-07-17,43,29,0,0,0,0,"personal",0,1,0,0,"Nicaragua",93,93,TRUE
"331",93,1966,"Nicaragua","Nicaragua 36-79",1936-06-02,1979-07-17,43,30,0,0,0,0,"personal",0,1,0,0,"Nicaragua",93,93,TRUE
"332",93,1967,"Nicaragua","Nicaragua 36-79",1936-06-02,1979-07-17,43,31,0,0,0,0,"personal",0,1,0,0,"Nicaragua",93,93,TRUE
"333",93,1968,"Nicaragua","Nicaragua 36-79",1936-06-02,1979-07-17,43,32,0,0,0,0,"personal",0,1,0,0,"Nicaragua",93,93,TRUE
"334",93,1969,"Nicaragua","Nicaragua 36-79",1936-06-02,1979-07-17,43,33,0,0,0,0,"personal",0,1,0,0,"Nicaragua",93,93,TRUE
"335",93,1970,"Nicaragua","Nicaragua 36-79",1936-06-02,1979-07-17,43,34,0,0,0,0,"personal",0,1,0,0,"Nicaragua",93,93,TRUE
"336",93,1971,"Nicaragua","Nicaragua 36-79",1936-06-02,1979-07-17,43,35,0,0,0,0,"personal",0,1,0,0,"Nicaragua",93,93,TRUE
"337",93,1972,"Nicaragua","Nicaragua 36-79",1936-06-02,1979-07-17,43,36,0,0,0,0,"personal",0,1,0,0,"Nicaragua",93,93,TRUE
"338",93,1973,"Nicaragua","Nicaragua 36-79",1936-06-02,1979-07-17,43,37,0,0,0,0,"personal",0,1,0,0,"Nicaragua",93,93,TRUE
"339",93,1974,"Nicaragua","Nicaragua 36-79",1936-06-02,1979-07-17,43,38,0,0,0,0,"personal",0,1,0,0,"Nicaragua",93,93,TRUE
"340",93,1975,"Nicaragua","Nicaragua 36-79",1936-06-02,1979-07-17,43,39,0,0,0,0,"personal",0,1,0,0,"Nicaragua",93,93,TRUE
"341",93,1976,"Nicaragua","Nicaragua 36-79",1936-06-02,1979-07-17,43,40,0,0,0,0,"personal",0,1,0,0,"Nicaragua",93,93,TRUE
"342",93,1977,"Nicaragua","Nicaragua 36-79",1936-06-02,1979-07-17,43,41,0,0,0,0,"personal",0,1,0,0,"Nicaragua",93,93,TRUE
"343",93,1978,"Nicaragua","Nicaragua 36-79",1936-06-02,1979-07-17,43,42,0,0,0,0,"personal",0,1,0,0,"Nicaragua",93,93,TRUE
"344",93,1979,"Nicaragua","Nicaragua 36-79",1936-06-02,1979-07-17,43,43,1,2,6,4,"personal",0,1,0,0,"Nicaragua",93,93,TRUE
"345",93,1980,"Nicaragua","Nicaragua 79-90",1979-07-17,1990-02-25,11,1,0,0,0,0,"party-based",1,0,0,0,"Nicaragua",93,93,TRUE
"346",93,1981,"Nicaragua","Nicaragua 79-90",1979-07-17,1990-02-25,11,2,0,0,0,0,"party-based",1,0,0,0,"Nicaragua",93,93,TRUE
"347",93,1982,"Nicaragua","Nicaragua 79-90",1979-07-17,1990-02-25,11,3,0,0,0,0,"party-based",1,0,0,0,"Nicaragua",93,93,TRUE
"348",93,1983,"Nicaragua","Nicaragua 79-90",1979-07-17,1990-02-25,11,4,0,0,0,0,"party-based",1,0,0,0,"Nicaragua",93,93,TRUE
"349",93,1984,"Nicaragua","Nicaragua 79-90",1979-07-17,1990-02-25,11,5,0,0,0,0,"party-based",1,0,0,0,"Nicaragua",93,93,TRUE
"350",93,1985,"Nicaragua","Nicaragua 79-90",1979-07-17,1990-02-25,11,6,0,0,0,0,"party-based",1,0,0,0,"Nicaragua",93,93,TRUE
